ID,weiboID,userID,content,postTime,datatime,weibourl,floor
476,475,央视新闻, 【在土耳其中国公民记住这些电话号码】#土耳其发生政变#，目前土境内安全形势十分严峻复杂，中国驻土使领馆敦促在土中国公民及华人华侨停止外出，保持镇定，遇突发情况可拨打以下电话求助↓↓↓你在土耳其是否安全？用微博发出#我在土耳其我平安#报个平安，如遇困难请联系这些机构。扩散！ ,7月16日 07:41,2016/7/18 星期一 下午 8:52:25,http://weibo.com/2656274875/DF1ri8ydK,1
477,476,王尼玛,望平安,2016-07-16 18:42,2016/7/18 星期一 下午 9:00:33,http://weibo.com/2718604160/DF5LH4qJo,2
478,477,江宁公安在线,土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 08:07,2016/7/18 星期一 下午 9:01:08,http://weibo.com/1113218211/DF1Cab5F1,2
479,478,央视新闻,#土耳其发生政变#【中国驻土使领馆,2016-07-16 23:26,2016/7/18 星期一 下午 9:01:08,http://weibo.com/2656274875/DF7CXfR28,2
480,479,买买菌,扩散,2016-07-16 10:02,2016/7/18 星期一 下午 9:01:08,http://weibo.com/5098547539/DF2mP3yGO,2
481,480,真正男子汉,#真正男子汉# 身处异国，无论发生任何事，祖国永远是你坚强的后盾！,2016-07-16 10:18,2016/7/18 星期一 下午 9:01:08,http://weibo.com/5533570956/DF2t6xotD,2
482,481,Alex是大叔,转发微博,2016-07-16 17:20,2016/7/18 星期一 下午 9:01:08,http://weibo.com/1680990025/DF5ek420I,2
483,482,北京电影学院,愿世界和平,2016-07-16 11:44,2016/7/18 星期一 下午 9:01:08,http://weibo.com/1875379117/DF321hgcI,2
484,483,三联生活周刊,转发微博,2016-07-16 08:13,2016/7/18 星期一 下午 9:01:08,http://weibo.com/1191965271/DF1EhnYc4,2
485,484,hi小宝君,还好回来了，希望在土耳其的游客朋友注意安全！平安,2016-07-16 08:36,2016/7/18 星期一 下午 9:01:08,http://weibo.com/1810510770/DF1Nziwpo,2
486,485,中国共青团网,祖国永远是最强大的后盾,2016-07-16 08:03,2016/7/18 星期一 下午 9:01:08,http://weibo.com/2056394313/DF1AedNRy,2
487,486,吃蘿蔔的大總攻,//@王尼玛:望平安,2016-07-18 19:53,2016/7/18 星期一 下午 9:22:03,http://weibo.com/5485578936/DFp5IlhPw,3
488,487,昵称就那几个字儿,//@王尼玛:望平安,2016-07-18 19:00,2016/7/18 星期一 下午 9:22:16,http://weibo.com/2872169012/DFoKcveWJ,3
489,488,馨於儿,//@王尼玛:望平安,2016-07-18 18:48,2016/7/18 星期一 下午 9:22:16,http://weibo.com/3027450615/DFoF2t7Ab,3
490,489,前排的木头,//@王尼玛: 望平安,2016-07-18 17:23,2016/7/18 星期一 下午 9:22:16,http://weibo.com/5531825886/DFo6wdwsS,3
491,490,叫爸爸-Dad,//@王尼玛:望平安,2016-07-18 16:26,2016/7/18 星期一 下午 9:22:16,http://weibo.com/5672015441/DFnJyi890,3
492,491,-逆光飞行-,这两天怎么都这么高能//@曹操大叔:16年... //@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 08:14,2016/7/18 星期一 下午 9:25:36,http://weibo.com/1890872744/DF1EU9vOB,3
493,492,Aki阿杰,//@游人甲://@閑閑散人沫無塵:海外同胞注意安全//@万事风过耳:……//@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 08:15,2016/7/18 星期一 下午 9:25:36,http://weibo.com/1796659607/DF1Fq0baz,3
494,493,万事风过耳,……//@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 08:08,2016/7/18 星期一 下午 9:25:36,http://weibo.com/1827165291/DF1CirBOc,3
495,494,菏泽中院,//@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 08:17,2016/7/18 星期一 下午 9:25:36,http://weibo.com/2156372723/DF1GcrKGW,3
496,495,真珠美人魚V,国家安定是多么的重要啊，希望同胞们都平安//@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。,2016-07-16 08:21,2016/7/18 星期一 下午 9:25:36,http://weibo.com/1731215481/DF1HxtUGj,3
497,496,记录时间流逝,//@真正男子汉: #真正男子汉# 身处异国，无论发生任何事，祖国永远是你坚强的后盾！,2016-07-17 18:26,2016/7/18 星期一 下午 9:29:43,http://weibo.com/2691321762/DFf5Ef2PE,3
498,497,KyuMinV86,//@SJOY13:望平安//@真正男子汉:#真正男子汉# 身处异国，无论发生任何事，祖国永远是你坚强的后盾！,2016-07-17 07:23,2016/7/18 星期一 下午 9:29:43,http://weibo.com/5091406680/DFaKukMQ0,3
499,498,脚滑的木偶,//@真正男子汉: #真正男子汉# 身处异国，无论发生任何事，祖国永远是你坚强的后盾！,2016-07-16 23:40,2016/7/18 星期一 下午 9:29:43,http://weibo.com/1912717900/DF7Ix3XTe,3
500,499,孤胆侠客007,//@真正男子汉:#真正男子汉# 身处异国，无论发生任何事，祖国永远是你坚强的后盾！,2016-07-16 21:58,2016/7/18 星期一 下午 9:29:43,http://weibo.com/1772252633/DF738odwc,3
501,500,武动心弦mmc, //@真正男子汉:#真正男子汉# 身处异国，无论发生任何事，祖国永远是你坚强的后盾！,2016-07-16 21:03,2016/7/18 星期一 下午 9:29:43,http://weibo.com/5507660838/DF6H3o2tA,3
502,501,央视新闻, #关注强降雨#【#微镜头#：一组让人心疼的照片】7月13日晚，湖北鄂州市长港镇车湾港闸州段发生管涌、漫堤险情，出现20米溃口。经过武警鄂州支队和武警128师派出700余名官兵连夜奋战，险情得以控制。14日中午，高温天气下，疲惫的武警官兵席地而睡…哪里有危险，哪里就有他们！传递！致敬！@军报记者 ,7月16日 15:29,2016/7/19 星期二 上午 9:43:57,http://weibo.com/2656274875/DF4vkAhfB,1
503,502,央视新闻,【网友,2016-07-16 23:15,2016/7/19 星期二 上午 9:44:21,http://weibo.com/2656274875/DF7yAhlj4,2
504,503,法语学习,同样的年纪，不一样的青春！！,2016-07-17 10:27,2016/7/19 星期二 上午 9:44:21,http://weibo.com/2280858675/DFbXtiQBe,2
505,504,宿州公安在线,心疼,2016-07-16 15:38,2016/7/19 星期二 上午 9:44:21,http://weibo.com/2035250370/DF4yZinSE,2
506,505,济南交警,致敬！,2016-07-16 16:44,2016/7/19 星期二 上午 9:44:21,http://weibo.com/2937210565/DF4ZFo9Gj,2
507,506,青岛文明网,致敬！,2016-07-16 16:34,2016/7/19 星期二 上午 9:44:21,http://weibo.com/3195647907/DF4VMjtoO,2
508,507,北大芳秀-倦倦倦,转发微博,2016-07-17 21:07,2016/7/19 星期二 上午 9:44:21,http://weibo.com/2779279287/DFg980APJ,2
509,508,灵璧县杨疃派出所,//@宿州灵璧公安在线://@宿州公安在线:心疼,2016-07-19 09:36,2016/7/19 星期二 上午 9:44:21,http://weibo.com/5583935406/DFutI9qIu,2
510,509,一个人自娱自乐的世界,//@央视新闻:【网友,2016-07-19 09:36,2016/7/19 星期二 上午 9:44:21,http://weibo.com/3148760673/DFutpxY8M,2
511,510,文明传播小卫士,//@青岛文明网: 致敬！,2016-07-19 09:08,2016/7/19 星期二 上午 9:44:21,http://weibo.com/5617136354/DFuif9Yv3,2
512,511,哎呀小可爱2001,好心疼！致敬！！,2016-07-19 08:57,2016/7/19 星期二 上午 9:44:21,http://weibo.com/5979582811/DFudTo6fM,2
513,512,一脸懵比样, //@热闹地孤独:保重，抽空休息好！//@央视新闻:【网友,2016-07-16 23:43,2016/7/19 星期二 上午 9:47:24,http://weibo.com/2726990631/DF7JOs4ZK,3
514,513,热闹地孤独,保重，抽空休息好！//@央视新闻:【网友,2016-07-16 23:37,2016/7/19 星期二 上午 9:47:24,http://weibo.com/1211568897/DF7Hl9ave,3
515,514,山风云岚,? //@ododo_jc://@央视新闻:【网友,2016-07-17 03:07,2016/7/19 星期二 上午 9:47:24,http://weibo.com/3269593621/DF94A0JJY,3
516,515,番茄兔tomato,心疼… //@今年不氪金的叶小落:心疼@山风云岚:? //@ododo_jc://@央视新闻:【网友,2016-07-17 07:09,2016/7/19 星期二 上午 9:47:24,http://weibo.com/2209725810/DFaEUkKP6,3
517,516,Fox小团,? //@JPLUSUNISS://@maxli晴天://@央视新闻: 【网友,2016-07-16 23:31,2016/7/19 星期二 上午 9:47:24,http://weibo.com/1770917702/DF7ES5foP,3
518,517,我是围脖控,//@法语学习:同样的年纪，不一样的青春！！,2016-07-17 23:26,2016/7/19 星期二 上午 9:48:47,http://weibo.com/3764843235/DFh3Htl42,3
519,518,马萨吉1111,//@法语学习:同样的年纪，不一样的青春！！,2016-07-17 18:07,2016/7/19 星期二 上午 9:48:47,http://weibo.com/3979717612/DFeY2kcu3,3
520,519,yui沁,//@法语学习:同样的年纪，不一样的青春！！,2016-07-17 15:18,2016/7/19 星期二 上午 9:48:47,http://weibo.com/1949734840/DFdRhk4f4,3
521,520,我的小名不叫萌萌,快去保卫你的家乡@夜半请私语,2016-07-17 14:39,2016/7/19 星期二 上午 9:48:47,http://weibo.com/5642282824/DFdBziuT1,3
522,521,手剥巴旦木,//@法语学习:同样的年纪，不一样的青春！！,2016-07-17 14:03,2016/7/19 星期二 上午 9:48:47,http://weibo.com/1994761143/DFdn8y8S2,3
523,522,灵璧县杨疃派出所,//@宿州灵璧公安在线://@宿州公安在线:心疼,2016-07-19 09:36,2016/7/19 星期二 上午 9:49:34,http://weibo.com/5583935406/DFutI9qIu,3
524,523,灵璧看守所在线,//@宿州灵璧公安在线://@宿州公安在线:心疼,2016-07-19 00:05,2016/7/19 星期二 上午 9:49:34,http://weibo.com/5665143988/DFqJWofz5,3
525,524,灵璧县朱集派出所,//@宿州灵璧公安在线://@宿州公安在线:心疼,2016-07-18 21:22,2016/7/19 星期二 上午 9:49:34,http://weibo.com/5650003410/DFpFMBCHm,3
526,525,灵璧县尤集派出所, //@宿州灵璧公安在线://@宿州公安在线:心疼,2016-07-18 10:41,2016/7/19 星期二 上午 9:49:34,http://weibo.com/5600673710/DFltlcZfd,3
527,526,灵璧渔沟奇石,//@宿州灵璧公安在线://@宿州公安在线:心疼,2016-07-18 00:20,2016/7/19 星期二 上午 9:49:34,http://weibo.com/5713101370/DFhpBxiKq,3
528,527,-乱战-,可敬的人 //@济南交警:致敬！,2016-07-16 23:30,2016/7/19 星期二 上午 9:50:43,http://weibo.com/1843633521/DF7EF3C0R,3
529,528,每一个阳光灿烂的日子,//@快乐di熊:致敬??//@济南交警:致敬！,2016-07-16 23:18,2016/7/19 星期二 上午 9:50:43,http://weibo.com/1757999621/DF7zzrTlo,3
530,529,jsx难以忘记初次见你, //@济南交警:致敬！,2016-07-16 22:22,2016/7/19 星期二 上午 9:50:43,http://weibo.com/3812243911/DF7d568m3,3
531,530,超琳的世界,//@济南交警:致敬！,2016-07-16 21:58,2016/7/19 星期二 上午 9:50:43,http://weibo.com/2056124401/DF738BAAM,3
532,531,烤肠你要吗,//@济南交警: 致敬！,2016-07-16 21:49,2016/7/19 星期二 上午 9:50:43,http://weibo.com/5517244766/DF6ZP0BLZ,3
533,532,文明传播小卫士,//@青岛文明网: 致敬！,2016-07-19 09:08,2016/7/19 星期二 上午 9:54:14,http://weibo.com/5617136354/DFuif9Yv3,3
534,533,七月玫瑰心_96907,//@青岛文明网:致敬！,2016-07-18 11:02,2016/7/19 星期二 上午 9:54:14,http://weibo.com/1913594524/DFlCapKeB,3
535,534,qdzyb01,//@青岛文明网: 致敬！,2016-07-18 09:55,2016/7/19 星期二 上午 9:54:14,http://weibo.com/3540345840/DFlaJxyLb,3
536,535,jnraining,//@生活的一xiao角://@青岛文明网:致敬！,2016-07-18 07:58,2016/7/19 星期二 上午 9:54:14,http://weibo.com/3230385503/DFkpfi2KQ,3
537,536,生活的一xiao角,//@青岛文明网:致敬！,2016-07-18 07:56,2016/7/19 星期二 上午 9:54:14,http://weibo.com/3224915100/DFkoooCfr,3
538,537,小-5-玩子,//@仲夏逝雪玉成烟://@素还真的裤腰带_一言不发就掉粉: //@北大芳秀-倦倦倦:转发微博,2016-07-19 07:48,2016/7/19 星期二 上午 9:56:02,http://weibo.com/2128334963/DFtLSciyG,3
539,538,苏小李子,//@素还真的裤腰带_一言不发就掉粉: //@北大芳秀-倦倦倦:转发微博,2016-07-18 12:57,2016/7/19 星期二 上午 9:56:02,http://weibo.com/2464294480/DFmmyqOE4,3
540,539,七月夕羽,转发微博,2016-07-18 09:30,2016/7/19 星期二 上午 9:56:02,http://weibo.com/5555304238/DFl0JBDrR,3
541,540,拾豆豆的妞妞,//@素还真的裤腰带_一言不发就掉粉: //@北大芳秀-倦倦倦:转发微博,2016-07-18 01:30,2016/7/19 星期二 上午 9:56:02,http://weibo.com/2802022181/DFhRIopGG,3
542,541,艾斯黛烟,//@素还真的裤腰带_一言不发就掉粉://@北大芳秀-倦倦倦:转发微博,2016-07-17 22:05,2016/7/19 星期二 上午 9:56:02,http://weibo.com/5448043795/DFgwF9FqC,3
543,542,赫家有海--晴天,//@年度最佳龙骑士: //@一脸懵比样: //@热闹地孤独:保重，抽空休息好！//@央视新闻:【网友,2016-07-18 08:09,2016/7/19 星期二 上午 10:02:29,http://weibo.com/3079545520/DFktEmi6s,4
544,543,权老公_,最可爱的人 //@热闹地孤独:保重，抽空休息好！//@央视新闻:【网友,2016-07-17 15:33,2016/7/19 星期二 上午 10:02:29,http://weibo.com/5283757693/DFdXyq56X,4
545,544,独醉笑清风235,辛苦了//@权馨权翼:最可爱的人 //@热闹地孤独:保重，抽空休息好！//@央视新闻:【网友,2016-07-17 13:51,2016/7/19 星期二 上午 10:02:29,http://weibo.com/5697625318/DFdibz4WQ,4
546,545,志龙大人的喵,//@权馨权翼:最可爱的人 //@热闹地孤独:保重，抽空休息好！//@央视新闻:【网友,2016-07-17 13:36,2016/7/19 星期二 上午 10:02:29,http://weibo.com/5666382230/DFdc80CSb,4
547,546,权馨权翼,最可爱的人 //@热闹地孤独:保重，抽空休息好！//@央视新闻:【网友,2016-07-17 13:34,2016/7/19 星期二 上午 10:02:29,http://weibo.com/3922164752/DFdbc7PwB,4
548,547,好汉请留步艹,//@番茄兔tomato:心疼… //@今年不氪金的叶小落:心疼@山风云岚:? //@ododo_jc://@央视新闻:【网友,2016-07-18 07:39,2016/7/19 星期二 上午 10:03:35,http://weibo.com/5252200298/DFkhtmOlZ,4
549,548,Lady菲__挚爱大秦一生,辛苦了//@今年不氪金的叶小落:心疼 //@ododo_jc://@央视新闻:【网友,2016-07-18 02:01,2016/7/19 星期二 上午 10:03:35,http://weibo.com/1955174723/DFi4hC8If,4
550,549,穿旗袍的段段,//@央视新闻:【网友,2016-07-17 19:15,2016/7/19 星期二 上午 10:03:35,http://weibo.com/2002371003/DFfpPm5St,4
551,550,无心恋狐,//@晚叔_://://@山风云岚:? //@ododo_jc://@央视新闻:【网友,2016-07-17 18:54,2016/7/19 星期二 上午 10:03:35,http://weibo.com/1833298630/DFfhbEpJR,4
552,551,以加入KFC豪华午餐的紫薇尊上,//@番茄兔tomato:心疼… //@今年不氪金的叶小落:心疼@山风云岚:? //@ododo_jc://@央视新闻:【网友,2016-07-17 16:47,2016/7/19 星期二 上午 10:03:35,http://weibo.com/1289441453/DFerFmhy6,4
553,552,好汉请留步艹,//@番茄兔tomato:心疼… //@今年不氪金的叶小落:心疼@山风云岚:? //@ododo_jc://@央视新闻:【网友,2016-07-18 07:39,2016/7/19 星期二 上午 10:04:43,http://weibo.com/5252200298/DFkhtmOlZ,4
554,553,以加入KFC豪华午餐的紫薇尊上,//@番茄兔tomato:心疼… //@今年不氪金的叶小落:心疼@山风云岚:? //@ododo_jc://@央视新闻:【网友,2016-07-17 16:47,2016/7/19 星期二 上午 10:04:43,http://weibo.com/1289441453/DFerFmhy6,4
555,554,星影袭墨砚,//@CT羊的记忆缺失严重_CTLL://@番茄兔tomato:心疼… //@今年不氪金的叶小落:心疼//@央视新闻:【网友,2016-07-17 15:51,2016/7/19 星期二 上午 10:04:43,http://weibo.com/1767480725/DFe4Eb4lj,4
556,555,荼茶茶茶w,//@寸蒲为薄: //@番茄兔tomato:心疼… //@今年不氪金的叶小落:心疼@山风云岚:? //@ododo_jc://@央视新闻:【网友,2016-07-17 12:00,2016/7/19 星期二 上午 10:04:43,http://weibo.com/5883442820/DFcyU7lei,4
557,556,玄不救非__, //@番茄兔tomato:心疼… //@今年不氪金的叶小落:心疼@山风云岚:? //@不二木二,2016-07-17 10:57,2016/7/19 星期二 上午 10:04:43,http://weibo.com/1899834593/DFc9n9f2J,4
558,557,小伍毛毛,//@AlgiebaNANA://@Fox小团:? //@maxli晴天://@央视新闻: 网友,2016-07-18 13:41,2016/7/19 星期二 上午 10:05:49,http://weibo.com/5404701173/DFmEplRXc,4
559,558,阿威啊跟咱不是一路人,//@萌芽开花舞爪张牙://@Fox小团:? ////@央视新闻: 【网友,2016-07-17 11:53,2016/7/19 星期二 上午 10:05:49,http://weibo.com/5790388233/DFcw92kfU,4
560,559,WS七彩毛毛虫,//@央视新闻: 【网友,2016-07-17 11:38,2016/7/19 星期二 上午 10:05:49,http://weibo.com/2726421217/DFcpYCWt8,4
561,560,手链,最可爱的人，真是辛苦了。//@萌芽开花舞爪张牙://@央视新闻: 【网友,2016-07-17 11:22,2016/7/19 星期二 上午 10:05:49,http://weibo.com/1407177334/DFcjI3Gu9,4
562,561,等待你实现的诺言,//@Fox小团:? //@JPLUSUNISS://@maxli晴天://@央视新闻: 【网友,2016-07-17 11:11,2016/7/19 星期二 上午 10:05:49,http://weibo.com/3272106273/DFcff9X9P,4
563,562,jnraining,//@生活的一xiao角://@青岛文明网:致敬！,2016-07-18 07:58,2016/7/19 星期二 上午 10:52:08,http://weibo.com/3230385503/DFkpfi2KQ,4
